Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,Delivery_Zone,Distance_km,Partner_Type,Fuel_Cost,Partner_Payout,Delivery_Time_min
Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,11600,0,0,11600,400,True,400,East,5.46,Rider,6.55,37.3,24.9
Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900,7,0,36900,26,True,26,East,5.71,Rider,6.85,38.55,23.2
Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,16000,35,3,10400,80,False,80,South,3.0,Cycle,0.0,14.0,19.8
Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,2500,0,6,2500,50,False,50,South,3.22,Walker,0.0,11.44,29.6
Paan Corner,Colgate Visible White Toothpaste,11500,10,6,10300,100,False,100,Central,0.79,Rider,0.95,13.95,2.9
Paan Corner,Dettol SKincare Handwash Value Refill,10900,3,6,10500,750,False,750,East,2.38,Cycle,0.0,12.14,14.6
Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,11500,4,6,11000,750,False,500,South,3.43,Walker,0.0,11.86,31.1
Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,12000,10,6,10800,120,False,120,North,1.26,Rider,1.51,16.3,5.9
Paan Corner,Lux International Creamy White Soap Bar,3500,2,6,3400,75,False,75,Central,3.45,Rider,4.14,27.25,17.1
Paan Corner,Colgate Herbal Toothpaste,11400,18,2,9300,200,False,200,West,6.05,Cycle,0.0,23.15,35.2
Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,22500,24,6,16900,150,False,150,Central,4.28,Walker,0.0,13.56,40.8
Paan Corner,Dabur Meswak Toothpaste,5800,5,6,5500,100,False,100,West,1.01,Rider,1.21,15.05,3.2
Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,10100,5,2,9500,150,False,150,East,1.75,Walker,0.0,8.5,16.7
Paan Corner,Indulekha Bhringa Hair Oil,43200,15,6,36700,100,False,100,West,3.58,Cycle,0.0,15.74,20.6
Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,5000,0,6,5000,58,False,1,East,2.85,Rider,3.42,24.25,8.8
Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,7500,0,6,7500,125,False,125,North,2.83,Walker,0.0,10.66,24.7
Paan Corner,Vaseline Skin Protecting Jelly,7900,13,6,6800,50,False,50,West,3.94,Cycle,0.0,16.82,24.5
Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,16600,5,4,15700,375,False,375,Central,4.3,Cycle,0.0,17.9,22.5
Paan Corner,Dettol Intense Cool Soap (B4G1),26000,5,6,24700,625,False,625,East,5.68,Rider,6.82,38.4,27.5
Paan Corner,Livon Anti-Frizz Serum,25000,10,3,22500,100,False,100,Central,2.72,Walker,0.0,10.44,22.2
Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3000,3,3,2900,100,False,125,South,5.74,Rider,6.89,38.7,27.9
Paan Corner,Lux International Creamy White Soap Bar,7000,10,6,6300,125,False,125,East,2.7,Rider,3.24,23.5,11.9
Paan Corner,Godrej Nupur – 100% Pure Henna (Mehendi),1000,0,6,1000,18,False,18,West,0.86,Walker,0.0,6.72,7.4
Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,21300,10,6,19000,110,False,110,East,4.1,Walker,0.0,13.2,36.0
Paan Corner,Set Wet Style Vertical Hold Hair Gel,5000,10,4,4500,50,False,50,Central,4.32,Walker,0.0,13.64,41.0
Paan Corner,"Godrej Expert Rich Crème, Natural Black",3000,0,6,3000,20,False,20,North,6.57,Cycle,0.0,24.71,40.8
Paan Corner,Nycil Germ Expert Cool Herbal Talc,13000,8,1,11900,150,False,200,East,5.22,Cycle,0.0,20.66,33.1
Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,3000,0,6,3000,20,False,20,West,6.47,Walker,0.0,17.94,56.8
Paan Corner,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,False,50,South,6.4,Cycle,0.0,24.2,38.2
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,5000,2,1,4900,80,False,80,North,4.43,Rider,5.32,32.15,22.1
Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,19900,6,5,18600,375,False,375,South,3.93,Walker,0.0,12.86,33.1
Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,8800,6,6,8200,290,False,5,East,4.12,Rider,4.94,30.6,15.8
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,16000,10,4,14400,300,False,300,Central,6.86,Walker,0.0,18.72,58.9
Paan Corner,"Godrej Expert Rich Crème, Dark Brown",3000,0,4,3000,20,False,20,Central,5.53,Rider,6.64,37.65,25.1
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,18500,15,3,15700,100,False,100,West,1.19,Walker,0.0,7.38,11.3
Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,29000,10,6,26100,625,False,625,Central,5.56,Rider,6.67,37.8,19.9
Paan Corner,Gillette Sensitive Shaving Foam,22500,6,4,21000,418,False,418,North,1.61,Walker,0.0,8.22,13.1
Paan Corner,Dove Hair Fall Rescue Shampoo,15000,6,5,14100,180,False,180,Central,3.41,Walker,0.0,11.82,27.4
Paan Corner,Gillette Mach 3 Mens Razor Blades,49900,7,4,46000,232,False,4,West,1.87,Cycle,0.0,10.61,10.9
Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,19900,20,2,15900,250,False,250,East,4.98,Rider,5.98,34.9,19.0
Paan Corner,Godrej Protekt Germ Fighter Handwash,9900,0,6,9900,750,False,750,East,6.2,Cycle,0.0,23.6,43.3
Paan Corner,Dettol Hand Sanitizer,10000,5,6,9500,200,False,200,Central,2.39,Rider,2.87,21.95,9.4
Paan Corner,Dabur Amla Hair Oil,8800,0,2,8800,180,False,180,South,1.03,Cycle,0.0,8.09,5.7
Paan Corner,Dettol Original Liquid Handwash,8900,4,6,8500,200,False,200,East,2.44,Walker,0.0,9.88,23.9
Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,19900,0,6,19900,192,False,180,Central,4.87,Cycle,0.0,19.61,29.1
Paan Corner,Patanjali Saundarya Aloe Vera Gel,9000,0,5,9000,150,False,150,West,2.64,Cycle,0.0,12.92,16.4
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,19500,10,4,17400,180,False,180,Central,2.31,Walker,0.0,9.62,18.9
Paan Corner,Clean & Clear Pimple Clearing Face Wash,13000,10,2,11700,80,False,80,East,1.7,Cycle,0.0,10.1,9.8
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,8,2,12800,200,False,200,West,3.73,Walker,0.0,12.46,36.9
Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,False,7,Central,2.29,Rider,2.75,21.45,9.6
Paan Corner,Savlon Moisture Shield Hand Wash,9900,4,6,9500,750,False,750,North,5.25,Cycle,0.0,20.75,29.9
Paan Corner,Dove Intense Repair Conditioner,19000,14,6,16200,175,False,80,West,1.0,Walker,0.0,7.0,9.3
Paan Corner,Dabur Gulabari Rose Glow Face Cleanse,7500,5,4,7100,100,False,100,North,4.82,Walker,0.0,14.64,47.3
Paan Corner,Parachute Jasmine Hair Oil,8200,9,6,7400,190,False,190,South,2.04,Cycle,0.0,11.12,11.3
Paan Corner,Johnson's Baby Skincare Wipes,7900,6,6,7400,1160,False,20,West,3.68,Rider,4.42,28.4,14.8
Paan Corner,Dettol Skincare Liquid Hand Wash,7900,0,6,7900,200,False,200,North,2.36,Cycle,0.0,12.08,16.3
Paan Corner,Old Spice Original Lather Shaving Cream,7500,9,6,6800,70,False,70,East,5.2,Walker,0.0,15.4,43.4
Paan Corner,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,False,50,East,6.64,Rider,7.97,43.2,29.5
Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,26500,0,2,26500,396,False,360,South,6.46,Cycle,0.0,24.38,40.2
Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,16000,11,6,14100,375,False,375,West,4.29,Walker,0.0,13.58,40.2
Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,14000,15,6,11900,5,False,4,West,3.51,Cycle,0.0,15.53,20.0
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,9900,0,3,9900,232,False,4,West,5.82,Rider,6.98,39.1,21.1
Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,25000,10,3,22500,30,False,30,South,4.94,Rider,5.93,34.7,21.6
Paan Corner,Clinic Plus Strong & Long Health Shampoo,49900,10,3,44900,650,False,650,West,1.69,Rider,2.03,18.45,5.8
Paan Corner,Johnson's Baby No More Tears Baby Shampoo,9800,0,5,9800,100,False,100,East,5.84,Rider,7.01,39.2,22.4
Paan Corner,Colgate Zig Zag Toothbrush,12000,0,3,12000,348,False,6,North,3.29,Rider,3.95,26.45,11.1
Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),18900,0,6,18900,1500,False,1500,East,1.73,Cycle,0.0,10.19,8.7
Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7500,0,6,7500,40,False,40,East,2.33,Rider,2.8,21.65,11.5
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,False,30,North,2.24,Rider,2.69,21.2,8.7
Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,8000,0,1,8000,60,False,60,East,3.87,Walker,0.0,12.74,38.5
Paan Corner,Axe Pulse Men's Deodorant,21000,0,6,21000,150,False,150,South,2.02,Rider,2.42,20.1,6.6
Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,9900,0,6,9900,232,False,4,North,1.3,Walker,0.0,7.6,11.9
Paan Corner,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,False,44,East,1.3,Walker,0.0,7.6,10.9
Paan Corner,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,False,20,Central,4.29,Walker,0.0,13.58,41.1
Paan Corner,Axe Dark Temptation Men's Deodorant,21000,7,5,19400,150,False,150,East,5.28,Cycle,0.0,20.84,34.7
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,15000,0,4,15000,180,False,180,South,2.59,Cycle,0.0,12.77,13.5
Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,10500,0,2,10500,175,False,175,West,0.73,Walker,0.0,6.46,7.2
Paan Corner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,False,120,East,1.33,Cycle,0.0,8.99,7.2
Paan Corner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,False,340,West,6.45,Rider,7.74,42.25,27.3
Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",18000,0,1,18000,100,False,100,Central,3.71,Cycle,0.0,16.13,25.9
Paan Corner,Origami Aloe Vera Wipes,7500,13,4,6500,25,False,25,East,3.45,Rider,4.14,27.25,16.4
Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",19500,10,6,17400,150,False,150,North,0.75,Rider,0.9,13.75,3.7
Paan Corner,Gellette Presto Ready Shaver,2000,0,1,2000,58,False,1,West,5.24,Cycle,0.0,20.72,29.8
Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,False,250,Central,3.93,Cycle,0.0,16.79,20.5
Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,False,4,North,1.81,Walker,0.0,8.62,15.2
Paan Corner,Godrej Protekt,9900,0,3,9900,750,False,750,North,1.22,Cycle,0.0,8.66,7.3
Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,False,120,North,2.99,Cycle,0.0,13.97,19.7
Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,False,1,North,5.94,Cycle,0.0,22.82,31.5
Paan Corner,Gillete Mach3 ,26000,10,6,23400,116,False,2,East,6.12,Rider,7.34,40.6,26.4
Paan Corner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,False,0,East,4.42,Rider,5.3,32.1,16.1
Paan Corner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,False,100,East,5.23,Rider,6.28,36.15,19.3
Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,False,150,Central,1.25,Walker,0.0,7.5,11.7
Paan Corner,"Godrej Expert Rich Crème, Burgundy",3300,0,6,3300,20,False,20,Central,4.32,Walker,0.0,13.64,38.6
Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,False,4,Central,4.84,Walker,0.0,14.68,46.6
Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,False,100,South,1.8,Rider,2.16,19.0,6.0
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,False,4,Central,6.22,Cycle,0.0,23.66,40.9
Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,False,50,East,1.77,Walker,0.0,8.54,14.4
Paan Corner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,False,72,East,2.54,Walker,0.0,10.08,21.3
Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,False,28,South,4.53,Rider,5.44,32.65,19.5
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",62000,0,1,62000,172,False,172,South,4.65,Walker,0.0,14.3,45.2
Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,False,64,Central,5.05,Cycle,0.0,20.15,27.8
Paan Corner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,False,150,West,1.23,Rider,1.48,16.15,4.5
Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,False,100,South,6.02,Rider,7.22,40.1,24.5
Paan Corner,Sebamed Cleansing Bar,9900,10,4,8900,100,False,100,North,3.96,Cycle,0.0,16.88,21.5
Paan Corner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,False,44,East,3.56,Cycle,0.0,15.68,23.6
Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,False,150,North,6.88,Cycle,0.0,25.64,45.0
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",62000,0,6,62000,172,False,172,East,5.31,Walker,0.0,15.62,44.0
Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,False,200,East,1.27,Cycle,0.0,8.81,7.5
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,14900,0,6,14900,600,False,600,South,5.42,Rider,6.5,37.1,24.7
Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,False,180,South,1.12,Cycle,0.0,8.36,6.4
Paan Corner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,False,20,North,0.68,Rider,0.82,13.4,2.9
Paan Corner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,False,72,East,3.12,Rider,3.74,25.6,9.7
Paan Corner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,False,196,North,6.96,Walker,0.0,18.92,64.2
Paan Corner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,False,100,West,1.64,Cycle,0.0,9.92,8.7
Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,False,30,North,4.87,Walker,0.0,14.74,47.0
Paan Corner,Himalaya Baby Powder,8000,8,4,7300,100,False,100,Central,1.63,Cycle,0.0,9.89,9.3
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,False,250,North,5.21,Cycle,0.0,20.63,29.0
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,False,15,Central,3.78,Cycle,0.0,16.34,25.3
Paan Corner,Johnson's Baby Powder,14300,0,6,14300,200,False,200,Central,4.92,Cycle,0.0,19.76,25.1
Paan Corner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,False,125,Central,1.82,Cycle,0.0,10.46,10.5
Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,False,200,West,5.35,Rider,6.42,36.75,20.0
Paan Corner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,False,192,North,6.97,Rider,8.36,44.85,24.9
Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,False,250,North,4.83,Cycle,0.0,19.49,33.0
Paan Corner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,False,192,West,3.71,Rider,4.45,28.55,16.7
Paan Corner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,False,20,East,6.5,Walker,0.0,18.0,52.8
Paan Corner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,False,250,South,0.6,Walker,0.0,6.2,5.7
Paan Corner,Himalaya Purifying Neem Face Wash,17000,10,6,15300,150,False,150,North,5.24,Walker,0.0,15.48,47.4
Paan Corner,Fem Fairness Naturals Gold Skin Bleach,6500,9,3,5900,24,False,24,South,6.28,Cycle,0.0,23.84,42.7
Paan Corner,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,False,20,West,0.9,Cycle,0.0,7.7,5.1
Paan Corner,Dove Dandruff Care Shampoo,15800,6,5,14700,180,False,180,East,3.43,Rider,4.12,27.15,14.2
Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,28500,0,5,28500,340,False,240,East,1.83,Rider,2.2,19.15,7.3
Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,55000,0,6,55000,159,False,87,East,4.18,Rider,5.02,30.9,16.6
Paan Corner,Mamaearth Onion Hair Oil,39900,10,6,35900,150,False,150,West,4.72,Walker,0.0,14.44,42.1
Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),55000,0,4,55000,159,False,159,Central,2.47,Walker,0.0,9.94,20.8
Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,9900,10,6,8900,250,False,250,Central,3.49,Walker,0.0,11.98,33.2
Paan Corner,Oral-B Extra Soft Bristles Sensitive ,9800,0,4,9800,232,False,4,South,2.32,Walker,0.0,9.64,20.7
Paan Corner,Engage M3 Perfume Spray for Men,20000,10,3,18000,120,False,120,Central,2.9,Rider,3.48,24.5,14.3
Paan Corner,Mamaearth Deeply Nourishing wash for Babies,19900,0,4,19900,200,False,200,Central,1.54,Cycle,0.0,9.62,8.5
Paan Corner,Dettol Original Soap (B4G1),26000,5,6,24700,625,False,625,East,6.26,Cycle,0.0,23.78,39.8
Paan Corner,Woodward's Gripe Water,7500,0,6,7500,200,False,200,East,0.57,Walker,0.0,6.14,5.6
Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",29900,6,5,27900,28,False,28,South,6.24,Cycle,0.0,23.72,39.5
Paan Corner,Johnson's Baby Soap,7000,0,6,7000,100,False,100,North,4.22,Cycle,0.0,17.66,28.5
Paan Corner,Engage M4 Perfume Spray For Men,20000,10,6,18000,120,False,120,South,2.66,Cycle,0.0,12.98,17.7
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,6500,10,4,5800,40,False,40,South,5.2,Walker,0.0,15.4,45.3
Paan Corner,Dove Hair Fall Rescue Conditioner,19000,0,4,19000,175,False,175,West,3.8,Rider,4.56,29.0,16.0
Paan Corner,Himalaya Anti Hair Fall Shampoo,13000,12,2,11400,200,False,200,West,3.74,Rider,4.49,28.7,12.4
Paan Corner,Fiama Peach & Avocado Gel Bar,17600,10,3,15800,375,False,375,South,1.22,Cycle,0.0,8.66,7.4
Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,12500,0,6,12500,75,False,75,South,3.03,Rider,3.64,25.15,10.5
Paan Corner,Fiama Fresh Hand Wash,15000,6,3,14000,400,False,400,South,2.07,Rider,2.48,20.35,9.3
Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,9900,10,6,8900,250,False,250,Central,0.6,Walker,0.0,6.2,5.4
Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),16000,0,5,16000,232,False,4,West,2.84,Walker,0.0,10.68,25.1
Paan Corner,Gillette Mach 3 Turbo Razor,34900,6,5,32500,58,False,1,South,1.08,Cycle,0.0,8.24,6.0
Paan Corner,Himalaya Baby Lotion,16500,12,3,14500,200,False,200,East,2.17,Cycle,0.0,11.51,15.2
Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,37500,0,1,37500,340,False,180,East,1.1,Cycle,0.0,8.3,5.7
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,24900,6,6,23400,340,False,340,Central,1.16,Walker,0.0,7.32,9.4
Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,22500,4,3,21400,250,False,250,Central,1.79,Rider,2.15,18.95,6.1
Paan Corner,Sebamed Anti - Dandruff Shampoo,60000,10,2,54000,200,False,200,North,7.0,Walker,0.0,19.0,69.6
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,False,250,North,0.51,Walker,0.0,6.02,5.1
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",62000,0,6,62000,172,False,172,North,4.65,Rider,5.58,33.25,20.0
Paan Corner,Himalaya Gentle Baby Bath,16500,9,6,15000,200,False,200,Central,1.42,Rider,1.7,17.1,6.8
Paan Corner,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",55000,0,4,55000,160,False,159,Central,6.48,Cycle,0.0,24.44,35.2
Paan Corner,L'Oreal Paris Color Protect Shampoo,28200,0,3,28200,360,False,360,Central,1.11,Rider,1.33,15.55,5.5
Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,17600,10,6,15800,375,False,375,East,6.71,Rider,8.05,43.55,22.0
Paan Corner,Colgate Plax Peppermint Mouthwash,15000,20,5,12000,250,False,250,Central,4.47,Rider,5.36,32.35,14.3
Paan Corner,Dove Daily Shine Conditioner,9000,10,1,8100,80,False,80,East,0.51,Rider,0.61,12.55,1.6
Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,11000,0,6,11000,200,False,200,North,6.31,Cycle,0.0,23.93,38.8
Paan Corner,Old Spice Original After Shave Lotion,25000,0,1,25000,150,False,150,North,3.89,Cycle,0.0,16.67,25.5
Paan Corner,Dove Hair Fall Rescue Shampoo,13700,10,4,12300,180,False,180,North,2.21,Rider,2.65,21.05,8.3
Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,False,500,South,5.49,Rider,6.59,37.45,27.2
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,39900,20,3,31900,300,False,300,South,6.52,Cycle,0.0,24.56,38.3
Paan Corner,Comfy Baby Pants XL 12-17 kg,42900,15,1,36400,24,False,24,West,3.64,Cycle,0.0,15.92,19.3
Paan Corner,Dettol Liquid Handwash With Free Liquid,9900,0,6,9900,200,False,200,West,2.55,Rider,3.06,22.75,10.0
Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,39900,20,6,31900,400,False,400,West,5.63,Walker,0.0,16.26,52.7
Paan Corner,Lakme Sun Expert,22500,0,6,22500,60,False,60,South,4.93,Cycle,0.0,19.79,32.9
Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,17000,0,6,17000,180,False,180,South,6.28,Cycle,0.0,23.84,37.2
Paan Corner,Godrej Nupur Henna,7500,0,5,7500,150,False,120,West,5.0,Cycle,0.0,20.0,30.9
Paan Corner,Johnson's Baby Lotion,10000,0,4,10000,100,False,100,West,2.08,Rider,2.5,20.4,7.4
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,10,1,12600,200,False,200,Central,6.56,Rider,7.87,42.8,28.2
Paan Corner,Maybelline New York Colossal Kajal Super Black,30000,8,3,27500,0,False,0,West,1.18,Cycle,0.0,8.54,8.2
Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,False,7,Central,2.24,Rider,2.69,21.2,6.9
Paan Corner,Dove Daily Shine Shampoo,64500,5,3,61200,650,False,650,East,3.88,Rider,4.66,29.4,18.5
